vol=60|sen=421; 369173576; TIB; 439.636 197.908 247.461
vol=71|sen=903; 436232298; TOB; 539.922 223.667 273.164
vol=72|sen=1239; 436248713; TOB; 646.391 296.794 273.175
vol=72|sen=1238; 436248714; TOB; 650.325 298.595 273.145
vol=73|sen=442; 436265068; TOB; 752.487 269.434  459.75
vol=74|sen=493; 436281516; TOB;  765.54 366.503 450.652
vol=75|sen=610; 436297900; TOB; 893.467 412.938  459.75
vol=76|sen=662; 436314284; TOB; 991.366 377.374 450.662
vol=76|sen=660; 436314316; TOB; 984.622 473.969 450.656
-----
vol=36|sen=45; 303083536; PixelBarrel;  21.9562 -21.2599 -33.4994
vol=38|sen=199; 305299476; PixelBarrel; 85.5901 -64.341 33.4999
vol=39|sen=282; 306421780; PixelBarrel;  129.606 -96.2991  33.4999
vol=57|sen=291; 369120646; TIB;  195.664  -135.26 -36.9433
vol=57|sen=290; 369120645; TIB;   197.74 -136.256 -36.9388
vol=58|sen=677; 369141238; TIB;  256.759 -194.096    29.35
vol=58|sen=741; 369141237; TIB;  258.787 -195.178  29.3671
vol=59|sen=339; 369158820; TIB;  354.876 -250.498  74.5843
vol=60|sen=364; 369174260; TIB;  379.552 -297.302  33.4998
vol=71|sen=836; 436233414; TOB;  497.662 -381.835  92.2994
vol=71|sen=880; 436233413; TOB;  501.099 -384.468  92.2935
vol=72|sen=1177; 436249989; TOB;   571.38 -405.112  92.3185
vol=72|sen=1181; 436249990; TOB;  574.909 -407.617  92.3049
vol=73|sen=375; 436266532; TOB;  665.474 -442.698  92.3222
vol=74|sen=375; 436283108; TOB;  700.176 -479.723  92.3058
vol=75|sen=423; 436299652; TOB;  778.206 -548.836  92.3153
vol=76|sen=506; 436316292; TOB;  919.841 -589.919  92.3049
-----
vol=36|sen=58; 303054868; PixelBarrel; -7.50903  26.3365  33.5005
vol=37|sen=131; 304119828; PixelBarrel; -8.44049  65.2317  33.5004
vol=38|sen=264; 305184792; PixelBarrel; -7.42086  106.817    100.5
vol=39|sen=351; 306257944; PixelBarrel; -23.5481  159.736    100.5
vol=57|sen=594; 369124470; TIB; 0.172079  237.863  169.078
vol=57|sen=593; 369124469; TIB; -0.184923   240.135   169.083
vol=57|sen=591; 369124486; TIB; -56.7594  230.991  169.098
vol=58|sen=784; 369140906; TIB;  -58.98 316.411 238.871
vol=58|sen=844; 369140905; TIB; -59.7503  318.578  238.888
vol=71|sen=1075; 436232590; TOB;  -105.1 618.384 459.767
vol=71|sen=1117; 436232589; TOB; -105.818  622.655  459.762
vol=72|sen=1424; 436249041; TOB; -119.373  701.153  633.819
vol=72|sen=1423; 436249042; TOB; -120.102  705.422  633.838
vol=73|sen=508; 436265456; TOB; -133.555  781.391  633.829
vol=75|sen=760; 436298356; TOB; -190.652  965.583  822.423
vol=76|sen=762; 436314804; TOB; -160.03 1048.57 804.699
-----
vol=36|sen=38; 303054864; PixelBarrel; -7.50901  26.3367 -33.4999
vol=38|sen=154; 305188880; PixelBarrel; -23.2421  107.894  -33.499
vol=39|sen=227; 306262032; PixelBarrel; -38.2886  153.446 -33.4993
vol=57|sen=268; 369120390; TIB; -56.7598  230.991  -36.933
vol=57|sen=269; 369120389; TIB; -57.6526   233.11 -36.9322
vol=58|sen=542; 369137861; TIB; -114.745  334.742 -83.6505
vol=58|sen=615; 369137862; TIB;  -115.82  336.775 -83.6228
vol=59|sen=172; 369154276; TIB;  -117.19  418.268 -152.409
vol=60|sen=230; 369169668; TIB; -143.472   460.28 -178.219
vol=72|sen=435; 436244969; TOB; -197.234  638.645 -273.162
vol=72|sen=434; 436244970; TOB; -198.513  642.782 -273.156
vol=73|sen=252; 436261384; TOB; -216.195  736.171 -273.154
vol=74|sen=273; 436277864; TOB;  -284.46  799.653 -273.153
vol=76|sen=312; 436310760; TOB; -334.946  1006.47 -273.175
-----
vol=36|sen=53; 303050772; PixelBarrel; 7.97041 31.7768 33.5002
vol=37|sen=194; 304115732; PixelBarrel; 6.88465  71.723 33.5007
vol=38|sen=260; 305180696; PixelBarrel; 8.29527 112.766 100.501
vol=39|sen=368; 306249752; PixelBarrel; 8.20245 163.958 100.501
vol=57|sen=594; 369124470; TIB; 0.172079  237.863  169.078
vol=57|sen=593; 369124469; TIB; -0.184923   240.135   169.083
vol=57|sen=513; 369125509; TIB; 0.16757 269.864 75.7896
vol=57|sen=881; 369125510; TIB; -0.19173  272.135    75.76
vol=58|sen=879; 369141925; TIB; 0.162872  353.863  148.635
vol=58|sen=897; 369141926; TIB; -0.194757   356.135   148.638
vol=59|sen=350; 369157300; TIB; 28.6875   401.6 174.194
vol=60|sen=399; 369173720; TIB; 29.0774 481.247 247.431
vol=60|sen=447; 369174756; TIB; 28.8126 513.069  149.86
vol=71|sen=890; 436232554; TOB; -10.9461  584.307  273.168
vol=71|sen=933; 436232553; TOB; -11.0255  588.636  273.134
vol=72|sen=959; 436249001; TOB; -25.6276  678.776  273.141
vol=72|sen=958; 436249002; TOB; -25.796 683.103 273.136
vol=73|sen=414; 436265416; TOB; -40.2506  759.676  273.157
vol=75|sen=550; 436298280; TOB; -4.43194  977.736  273.154
vol=76|sen=661; 436314732; TOB; 19.4832 1060.57 450.644
-----
vol=36|sen=62; 303067160; PixelBarrel; -29.3864 -8.38424  100.499
vol=37|sen=188; 304152604; PixelBarrel; -61.7157 -22.7457    167.5
vol=42|sen=3; 352757764; PixelEndcap; -117.576 -50.3182  303.349
vol=43|sen=49; 353019908; PixelEndcap; -117.574 -50.3178  378.344
vol=57|sen=734; 369124606; TIB;  -222.46 -84.1919  578.049
vol=57|sen=786; 369124605; TIB; -224.456 -85.3318  578.027
vol=63|sen=22; 402672418; TID; -248.309 -143.381  776.657
vol=63|sen=23; 402672417; TID; -248.305 -143.382  779.105
vol=64|sen=119; 402674978; TID; -317.894 -183.561  941.106
vol=64|sen=120; 402674977; TID; -317.883  -183.56  943.555
vol=65|sen=153; 402677424; TID; -398.658 -203.156  1027.12
vol=85|sen=238; 470308236; TEC; -491.683  -271.78  1373.12
vol=86|sen=210; 470324620; TEC; -491.664 -271.772  1513.01
vol=87|sen=334; 470341037; TEC; -577.022  -353.92   1615.3
vol=87|sen=335; 470341038; TEC; -577.119 -353.705  1618.43
vol=88|sen=255; 470357421; TEC; -576.988   -353.9  1755.15
vol=88|sen=252; 470357422; TEC; -577.116 -353.704  1758.28
vol=89|sen=244; 470373805; TEC; -576.996 -353.899  1894.99
vol=89|sen=245; 470373806; TEC; -577.127 -353.712  1898.12
vol=89|sen=322; 470373836; TEC; -716.617 -396.116  1931.84
vol=90|sen=364; 470390220; TEC; -716.624 -396.119   2106.6
vol=91|sen=267; 470410948; TEC; -667.747 -473.852  2219.77
vol=92|sen=295; 470423028; TEC; -844.612 -517.647  2477.17
-----
vol=36|sen=27; 303079436; PixelBarrel;  7.51165 -26.3373 -100.501
vol=29|sen=36; 344269828; PixelEndcap;  5.75852 -77.5609 -320.669
vol=30|sen=6; 344531972; PixelEndcap;  5.75804 -77.5594 -395.665
vol=31|sen=94; 344921092; PixelEndcap;  7.09814 -127.701 -469.869
vol=52|sen=70; 402668330; TID; 0.0175961   -286.73  -1035.58
vol=52|sen=69; 402668329; TID;  0.01237  -286.73 -1038.03
vol=12|sen=9; 470050597; TEC;  36.2756 -275.275 -1271.04
vol=12|sen=31; 470050598; TEC;  36.2587 -275.279 -1274.33
vol=13|sen=103; 470067014; TEC;  47.9355 -363.934 -1445.43
vol=13|sen=92; 470067013; TEC;  48.1009 -363.919 -1448.72
vol=14|sen=103; 470083398; TEC;  47.9362 -363.935 -1585.31
vol=14|sen=95; 470083397; TEC;  48.0987 -363.918  -1588.6
vol=15|sen=31; 470099782; TEC;  47.9371 -363.939 -1725.18
vol=15|sen=23; 470099781; TEC;  48.0966 -363.916 -1728.47
vol=16|sen=106; 470116196; TEC;  70.0208 -441.918 -1830.77
vol=17|sen=91; 470132580; TEC;  70.0212 -441.915 -2005.56
vol=18|sen=21; 470148964; TEC;  70.0228 -441.919 -2195.32
vol=19|sen=77; 470165380; TEC;   94.137 -553.841 -2425.27
vol=20|sen=38; 470181764; TEC;  94.1383 -553.839 -2640.02
vol=20|sen=105; 470177710; TEC;  158.059 -658.184 -2682.05
-----
vol=36|sen=39; 303079440; PixelBarrel;  7.51156 -26.3371 -33.4997
vol=37|sen=91; 304185360; PixelBarrel;  35.9097  -55.108 -33.4997
vol=37|sen=92; 304181264; PixelBarrel;   23.986 -65.0748 -33.4996
vol=38|sen=110; 305287184; PixelBarrel;  52.7013 -96.9757 -33.4994
vol=39|sen=230; 306401296; PixelBarrel;  67.4921 -143.028 -33.4993
vol=58|sen=564; 369138181; TIB;  168.278 -311.295 -83.6116
vol=58|sen=634; 369138182; TIB;  169.678 -313.119 -83.6215
vol=59|sen=194; 369154660; TIB;  173.061 -398.416 -152.412
vol=59|sen=196; 369154676; TIB;  225.695 -371.144 -152.411
vol=60|sen=249; 369170116; TIB;  249.462 -412.571 -178.211
vol=71|sen=643; 436229222; TOB;  263.396 -521.692 -92.3134
vol=71|sen=686; 436229221; TOB;  265.346 -525.557  -92.316
vol=72|sen=499; 436245802; TOB;  358.121 -569.503 -273.159
vol=72|sen=777; 436245769; TOB;  292.272 -636.521  -273.15
vol=72|sen=776; 436245770; TOB;  294.073 -640.456 -273.146
vol=73|sen=266; 436262312; TOB;  396.011 -694.264 -273.141
vol=74|sen=279; 436278888; TOB;  444.515 -723.035 -273.151
vol=75|sen=352; 436295400; TOB;  454.993 -872.796 -273.151
vol=76|sen=301; 436312008; TOB;  515.334  -963.61 -273.155
-----
vol=36|sen=38; 303054864; PixelBarrel; -7.50901  26.3367 -33.4999
vol=37|sen=99; 304128016; PixelBarrel; -35.9063  55.1071 -33.4993
vol=39|sen=187; 306270220; PixelBarrel; -67.4876  143.026 -100.498
vol=39|sen=165; 306274316; PixelBarrel; -82.8846  138.564 -100.499
vol=57|sen=217; 369121445; TIB; -109.607    246.6 -160.208
vol=57|sen=472; 369121446; TIB; -110.861  248.529  -160.19
vol=58|sen=434; 369136838; TIB; -169.295  273.741 -180.227
vol=58|sen=502; 369136837; TIB; -170.796  275.483 -180.232
vol=59|sen=199; 369153272; TIB; -192.986  353.356 -246.264
vol=60|sen=171; 369170744; TIB;  -248.57  449.754 -304.056
vol=71|sen=444; 436228558; TOB; -277.803  550.254 -450.659
vol=71|sen=486; 436228557; TOB; -279.764  554.112 -450.661
vol=72|sen=374; 436245037; TOB; -361.585  575.013 -459.772
vol=72|sen=373; 436245038; TOB; -363.879  578.684 -459.749
vol=74|sen=186; 436277932; TOB;  -447.92  728.578 -459.776
vol=75|sen=292; 436294384; TOB; -535.881  825.573 -633.828
vol=76|sen=175; 436310864; TOB; -595.167  916.424  -633.85
-----
vol=36|sen=49; 303075348; PixelBarrel; -7.96782 -31.7776  33.4997
vol=37|sen=192; 304173080; PixelBarrel; -6.88178 -71.7232  100.499
vol=38|sen=210; 305266712; PixelBarrel; -22.9704 -104.584  100.499
vol=39|sen=454; 306376736; PixelBarrel; -23.3435 -156.421  234.496
vol=57|sen=629; 369124666; TIB; -57.0865 -230.912  374.117
vol=57|sen=680; 369124665; TIB; -57.2777 -233.204  374.132
vol=58|sen=1101; 369141150; TIB; -59.3037 -316.352  447.747
vol=58|sen=1168; 369141149; TIB; -59.3688 -318.651  447.744
vol=59|sen=529; 369157660; TIB; -28.6816 -401.594  593.942
vol=71|sen=1318; 436233205; TOB; -78.2372 -594.444  822.438
vol=72|sen=1697; 436249753; TOB; -66.1372  -708.13  989.808
vol=72|sen=1698; 436249754; TOB; -66.547 -712.44 989.822
vol=85|sen=391; 470312904; TEC; -45.8642  -817.51  1300.81
vol=86|sen=448; 470329320; TEC; -77.6695 -987.588  1411.93
vol=87|sen=429; 470345704; TEC; -77.6618 -987.516  1551.79
-----
vol=36|sen=29; 303087628; PixelBarrel;  26.5648 -6.66494 -100.501
vol=37|sen=20; 304201732; PixelBarrel;  65.4747 -6.28567   -234.5
vol=37|sen=27; 304091140; PixelBarrel;  68.7782   8.9018 -234.498
vol=29|sen=47; 344201220; PixelEndcap;   78.001  5.05207 -318.749
vol=30|sen=45; 344553476; PixelEndcap;  127.815  4.44398 -373.345
vol=31|sen=75; 344815620; PixelEndcap; 127.814 4.44336 -468.34
vol=50|sen=31; 402664198; TID;   286.737 0.0110552   -776.66
vol=50|sen=32; 402664197; TID;    286.734 0.00807531   -779.109
vol=51|sen=72; 402666246; TID;   286.741 0.0105557  -906.125
vol=51|sen=71; 402666245; TID;    286.737 0.00593723   -908.573
vol=52|sen=41; 402668294; TID;    286.736 0.00972542   -1035.58
vol=52|sen=40; 402668293; TID;    286.736 0.00411317   -1038.02
vol=52|sen=94; 402668806; TID;    367.09 0.0136526  -1070.56
vol=52|sen=95; 402668805; TID;    367.089 0.00717299   -1073.01
vol=12|sen=100; 470049094; TEC;  363.948  47.9258 -1305.53
vol=12|sen=92; 470049093; TEC;  363.928  48.0932 -1308.82
vol=13|sen=179; 470065508; TEC;  441.921  70.0083 -1411.17
vol=14|sen=184; 470081892; TEC;   441.92  70.0072 -1551.05
vol=15|sen=164; 470098308; TEC; 553.843   94.12 -1716.2
vol=16|sen=124; 470114692; TEC;  553.828  94.1168 -1856.05
vol=17|sen=267; 470131109; TEC;  674.821  52.9038 -2005.61
vol=17|sen=270; 470131110; TEC;  674.801  53.1325 -2008.74
vol=17|sen=239; 470131076; TEC;  553.858  94.1219 -2030.85
vol=18|sen=195; 470147493; TEC;  674.808   52.907 -2195.37
vol=18|sen=187; 470147494; TEC; 674.806  53.132 -2198.5
vol=19|sen=189; 470163877; TEC; 674.842 52.9166 -2400.1
vol=19|sen=190; 470163878; TEC;   674.81  53.1317 -2403.23
vol=19|sen=244; 470163908; TEC;  807.227  137.183 -2424.61
vol=19|sen=206; 470159790; TEC;  658.181  158.036 -2467.44
vol=20|sen=200; 470180292; TEC; 807.223 137.181 -2639.3
-----
vol=37|sen=157; 304193560; PixelBarrel;  56.2646 -34.0718    100.5
vol=37|sen=151; 304189464; PixelBarrel;  49.8447 -48.2228    100.5
vol=38|sen=296; 305299484; PixelBarrel;  85.5902 -64.3417  167.499
vol=39|sen=457; 306421792; PixelBarrel;  129.604 -96.2977  234.497
vol=57|sen=634; 369124746; TIB;  195.665 -135.259  374.142
vol=57|sen=683; 369124745; TIB;  197.737 -136.254  374.141
vol=57|sen=717; 369125817; TIB;  200.441 -180.696  310.915
vol=57|sen=905; 369125818; TIB;  202.369 -181.951  310.895
vol=58|sen=1108; 369141246; TIB;  256.755 -194.099  447.728
vol=58|sen=1165; 369141245; TIB;  258.784 -195.177  447.728
vol=59|sen=482; 369158828; TIB;  354.874 -250.492  527.893
vol=60|sen=608; 369175356; TIB;    419.1 -297.357  605.451
vol=71|sen=1340; 436233430; TOB;  497.648 -381.812  822.418
vol=71|sen=1381; 436233429; TOB;  501.071 -384.458  822.421
vol=72|sen=1619; 436250005; TOB;  571.365 -405.095  804.694
vol=72|sen=1628; 436250006; TOB;  574.889 -407.603  804.716
vol=74|sen=692; 436283128; TOB;  705.517 -483.384  989.822
-----
vol=36|sen=47; 303050768; PixelBarrel;  7.97033  31.7768 -33.4991
vol=37|sen=111; 304115724; PixelBarrel;  6.88487  71.7223 -100.499
vol=38|sen=144; 305180684; PixelBarrel;  8.29464  112.766 -100.499
vol=39|sen=114; 306245640; PixelBarrel;   23.348   156.42 -167.498
vol=57|sen=162; 369120378; TIB; 0.171865  237.863 -242.709
vol=57|sen=183; 369120377; TIB; -0.186887   240.135  -242.703
vol=58|sen=282; 369136778; TIB; 59.3071 316.351 -389.26
vol=58|sen=263; 369136794; TIB; 0.169107  321.861 -389.267
vol=58|sen=271; 369136793; TIB; -0.187964   324.133  -389.263
vol=60|sen=62; 369170668; TIB;  28.8106   513.06 -531.781
vol=71|sen=322; 436228434; TOB;  81.8487  621.885 -633.841
vol=71|sen=364; 436228433; TOB;  82.4123  626.177 -633.845
vol=72|sen=224; 436244885; TOB; 66.1674 708.147 -822.42
vol=72|sen=223; 436244886; TOB;  66.5739  712.458 -822.436
vol=73|sen=77; 436261300; TOB; 50.2439  791.12 -804.71
vol=74|sen=25; 436277752; TOB;  65.3745  846.168 -989.808
vol=75|sen=71; 436294200; TOB; -4.46958    984.2   -989.8
-----
vol=36|sen=57; 303071252; PixelBarrel; -19.0521 -19.6732  33.5003
vol=36|sen=50; 303067156; PixelBarrel; -29.3873 -8.38399  33.4997
vol=37|sen=143; 304156696; PixelBarrel; -58.1027 -37.8631  100.499
vol=38|sen=230; 305242136; PixelBarrel; -94.0798 -51.1265  100.499
vol=39|sen=343; 306339864; PixelBarrel; -138.564  -82.887  100.499
vol=57|sen=555; 369124614; TIB; -195.852 -134.985  169.078
vol=57|sen=554; 369124613; TIB; -197.518  -136.57  169.069
vol=58|sen=819; 369141066; TIB; -288.191 -143.322  238.879
vol=58|sen=788; 369141065; TIB; -290.063 -144.655  238.872
vol=59|sen=436; 369158584; TIB; -385.673 -199.843  301.431
vol=59|sen=439; 369158600; TIB; -354.872 -250.497  301.434
vol=60|sen=397; 369174008; TIB; -412.569  -249.46  247.455
vol=71|sen=889; 436233002; TOB; -500.544 -301.645  273.158
vol=71|sen=930; 436233001; TOB; -504.251  -303.88  273.149
vol=72|sen=1070; 436249517; TOB; -565.828 -355.816  450.657
vol=72|sen=1069; 436249518; TOB; -569.493 -358.119  450.681
vol=74|sen=502; 436282508; TOB; -750.287 -461.272  450.656
vol=75|sen=528; 436299020; TOB; -773.168 -555.892  459.757
vol=76|sen=728; 436315568; TOB; -869.579 -618.773  633.836
-----
vol=36|sen=59; 303087636; PixelBarrel;  26.5652 -6.66466  33.5005
vol=37|sen=168; 304197660; PixelBarrel;  65.8307 -21.8208  167.498
vol=42|sen=100; 352809988; PixelEndcap;  117.484 -50.5727  314.882
vol=42|sen=94; 352811012; PixelEndcap;  120.793 -42.0282  313.354
vol=43|sen=86; 353072132; PixelEndcap;  117.483 -50.5726  389.881
vol=63|sen=71; 402672305; TID;  276.969 -74.1978  802.753
vol=63|sen=70; 402672306; TID;  276.968 -74.2011  805.202
vol=64|sen=34; 402674353; TID;  276.972 -74.1974  932.212
vol=64|sen=33; 402674354; TID;  276.968 -74.2016  934.661
vol=64|sen=100; 402674865; TID;  354.585 -94.9894  967.202
vol=64|sen=101; 402674866; TID;  354.579 -94.9934  969.651
vol=65|sen=77; 402676913; TID; 354.584 -94.988 1096.65
vol=85|sen=181; 470308968; TEC;  425.545 -138.248  1347.86
vol=86|sen=235; 470325388; TEC;  539.869 -155.508  1513.03
vol=87|sen=191; 470341772; TEC;   539.83 -155.496   1652.9
vol=88|sen=254; 470358189; TEC; 658.272 -157.77 1755.19
vol=88|sen=256; 470358190; TEC;  658.206 -157.991  1758.31
vol=89|sen=288; 470374573; TEC;  658.279 -157.777  1895.03
vol=89|sen=287; 470374574; TEC;  658.221 -157.996  1898.15
vol=90|sen=256; 470390957; TEC;  658.268 -157.777  2069.81
vol=90|sen=271; 470390958; TEC;  658.233 -157.999  2072.93
vol=90|sen=375; 470390988; TEC;  786.841 -226.647  2106.64
vol=91|sen=217; 470407372; TEC;  786.818 -226.641  2296.38
vol=92|sen=268; 470423756; TEC;  786.845 -226.649   2501.1
vol=93|sen=281; 470440180; TEC;  963.271 -231.215  2692.03
-----
vol=36|sen=15; 303067144; PixelBarrel; -29.3863 -8.38425 -167.502
vol=29|sen=32; 344253444; PixelEndcap; -68.1599 -37.4579 -328.689
vol=30|sen=5; 344515588; PixelEndcap; -68.1588 -37.4571  -403.69
vol=31|sen=91; 344896516; PixelEndcap; -111.149 -63.2751 -477.374
vol=31|sen=9; 344777732; PixelEndcap; -68.1565 -37.4546 -498.683
vol=12|sen=14; 470050345; TEC; -220.261 -169.056    -1264
vol=12|sen=13; 470045989; TEC; -256.508 -106.288 -1342.65
vol=12|sen=29; 470045990; TEC; -256.515  -106.27 -1345.94
vol=13|sen=33; 470066729; TEC; -220.259 -169.057 -1403.91
vol=13|sen=45; 470066730; TEC; -220.271 -169.041  -1407.2
vol=13|sen=14; 470062373; TEC; -256.511 -106.291 -1482.55
vol=14|sen=38; 470083113; TEC; -220.257 -169.058  -1543.8
vol=14|sen=39; 470083114; TEC;  -220.27 -169.041 -1547.09
vol=14|sen=11; 470078757; TEC;  -256.51 -106.293 -1622.42
vol=15|sen=43; 470099530; TEC;  -291.21 -223.482 -1718.16
vol=15|sen=34; 470099529; TEC;  -291.11  -223.61 -1721.45
vol=16|sen=67; 470115914; TEC; -291.207  -223.48 -1858.01
vol=16|sen=60; 470115913; TEC; -291.108 -223.605  -1861.3
vol=17|sen=34; 470132298; TEC; -291.205 -223.479 -2032.81
vol=17|sen=35; 470132297; TEC; -291.108 -223.601  -2036.1
vol=18|sen=18; 470148716; TEC; -361.956 -263.011 -2195.35
vol=19|sen=11; 470165100; TEC;  -361.94     -263 -2400.05
vol=20|sen=11; 470181520; TEC; -458.123 -325.097 -2645.04
-----
vol=36|sen=41; 303046672; PixelBarrel;  19.0545  19.6724 -33.4996
vol=37|sen=103; 304103440; PixelBarrel;  45.7386   47.271 -33.4991
vol=38|sen=111; 305160204; PixelBarrel;  75.8682  75.5598 -100.497
vol=39|sen=107; 306221064; PixelBarrel;  106.317  117.089 -167.498
vol=59|sen=7; 369154172; TIB;  274.129  336.944 -605.445
vol=71|sen=204; 436228310; TOB;  410.716  459.619 -804.707
vol=71|sen=245; 436228309; TOB;  413.594  462.851 -804.723
vol=72|sen=29; 436244729; TOB;  454.451  490.102 -989.816
vol=72|sen=28; 436244730; TOB;  457.389  493.271 -989.801
vol=73|sen=21; 436261144; TOB;  461.373   612.99 -989.819
vol=12|sen=496; 470049512; TEC;  643.351  753.314 -1272.04
vol=13|sen=453; 470065896; TEC;  643.309  753.263 -1411.94
-----
vol=36|sen=57; 303071252; PixelBarrel; -19.0521 -19.6732  33.5003
vol=37|sen=121; 304160788; PixelBarrel; -45.7357 -47.2717     33.5
vol=38|sen=258; 305250328; PixelBarrel; -75.8647 -75.5611  100.499
vol=39|sen=335; 306348056; PixelBarrel;  -119.73 -108.327  100.499
vol=57|sen=552; 369124630; TIB; -157.857 -177.934  169.053
vol=57|sen=551; 369124629; TIB; -159.097 -179.871  169.061
vol=58|sen=757; 369141098; TIB; -216.957 -237.751  238.863
vol=58|sen=793; 369141097; TIB; -218.223 -239.672  238.873
vol=59|sen=435; 369157576; TIB; -284.667 -284.726  384.264
vol=60|sen=588; 369174044; TIB;  -340.88 -340.941  461.123
vol=71|sen=1016; 436233070; TOB;  -396.62 -443.871  459.761
vol=71|sen=1059; 436233069; TOB; -399.511 -447.094  459.753
vol=72|sen=1085; 436249585; TOB; -461.828 -498.087  633.812
vol=72|sen=1084; 436249586; TOB; -464.771 -501.266  633.823
vol=74|sen=648; 436282580; TOB; -637.968 -607.177  804.686
vol=75|sen=673; 436299092; TOB; -653.979 -692.149  822.424
vol=76|sen=822; 436315640; TOB; -752.462 -756.808  989.821
-----
vol=36|sen=35; 303050764; PixelBarrel;  7.97007  31.7758 -100.499
vol=37|sen=21; 304111620; PixelBarrel;  20.6985  62.4305 -234.499
vol=29|sen=4; 344217604; PixelEndcap; 27.8084 73.0486 -335.26
vol=30|sen=27; 344479748; PixelEndcap; 27.8088 73.0469 -410.26
vol=31|sen=95; 344843268; PixelEndcap;  39.5183   121.64 -487.379
vol=52|sen=29; 402668173; TID;  74.2088  276.954 -1061.67
vol=52|sen=31; 402668174; TID;  74.2037  276.955 -1064.11
vol=12|sen=3; 470045221; TEC;  106.233  256.523 -1342.65
vol=13|sen=86; 470061638; TEC; 140.468 339.137   -1510
vol=13|sen=79; 470061637; TEC;  140.316  339.202 -1513.29
vol=14|sen=136; 470082378; TEC;  47.9049  363.933 -1578.28
vol=14|sen=128; 470082377; TEC;  47.7425  363.954 -1581.57
vol=15|sen=48; 470098762; TEC;  47.9056  363.934 -1718.15
vol=15|sen=39; 470098761; TEC;  47.7461  363.954 -1721.44
vol=15|sen=103; 470094436; TEC;  138.257  425.542 -1762.51
vol=16|sen=27; 470110820; TEC;  138.254  425.531 -1902.35
vol=17|sen=78; 470131564; TEC;  69.9829  441.913 -2005.56
vol=18|sen=96; 470147984; TEC;   94.086  553.827 -2225.55
vol=19|sen=50; 470164368; TEC;  94.0864  553.826 -2430.26
vol=20|sen=149; 470176421; TEC;  158.197  658.107 -2678.93
vol=20|sen=167; 470176422; TEC;      158   658.18 -2682.05
-----
vol=36|sen=73; 303075356; PixelBarrel; -7.96672 -31.7765    167.5
vol=42|sen=40; 352651268; PixelEndcap; -27.8032 -73.0512  335.258
vol=43|sen=110; 352913412; PixelEndcap; -27.8033  -73.051  410.261
vol=44|sen=99; 353301508; PixelEndcap; -39.5123 -121.644  487.379
vol=44|sen=65; 353302532; PixelEndcap; -30.6989 -124.151  485.851
vol=64|sen=13; 402674341; TID; -74.1888 -276.963  932.211
vol=64|sen=14; 402674342; TID; -74.1933 -276.964  934.659
vol=65|sen=43; 402676389; TID; -74.1879 -276.966  1061.66
vol=65|sen=23; 402676390; TID; -74.1935 -276.966  1064.11
vol=85|sen=90; 470312774; TEC; -47.8908 -363.945  1305.51
vol=85|sen=99; 470312773; TEC;  -48.057 -363.922   1308.8
vol=86|sen=90; 470329158; TEC; -47.8902 -363.947  1445.41
vol=86|sen=98; 470329157; TEC; -48.0541 -363.919   1448.7
vol=87|sen=98; 470345542; TEC; -47.8888  -363.94  1585.29
vol=87|sen=106; 470345541; TEC; -48.0511 -363.916  1588.58
vol=87|sen=176; 470341224; TEC; -138.235 -425.537  1627.61
vol=88|sen=112; 470357608; TEC; -138.236 -425.541  1767.47
vol=89|sen=67; 470378340; TEC; -69.9633 -441.924  1830.74
vol=90|sen=116; 470394756; TEC; -94.0628 -553.833  2030.77
vol=91|sen=92; 470411140; TEC; -94.0625 -553.837  2220.51
vol=92|sen=204; 470423213; TEC; -157.763 -658.231  2464.16
vol=92|sen=191; 470423214; TEC; -157.968 -658.171  2467.29
vol=93|sen=158; 470439597; TEC; -157.769 -658.234  2678.85
vol=93|sen=161; 470439598; TEC; -157.966 -658.174  2681.98
-----
vol=36|sen=50; 303067156; PixelBarrel; -29.3873 -8.38399  33.4997
vol=37|sen=120; 304148500; PixelBarrel; -68.7762 -8.90324  33.4999
vol=38|sen=185; 305229844; PixelBarrel; -110.102 -7.65274  33.4999
vol=39|sen=287; 306319380; PixelBarrel; -157.966 -7.61986     33.5
vol=57|sen=512; 369125637; TIB; -268.402 -28.0431  75.7578
vol=57|sen=874; 369125638; TIB; -270.622 -28.6381   75.764
vol=58|sen=650; 369141030; TIB; -320.503 -29.5365  29.3542
vol=58|sen=729; 369141029; TIB; -322.734 -30.1031  29.3623
vol=59|sen=308; 369158532; TIB; -433.363  -29.645  74.5829
vol=60|sen=347; 369173940; TIB;  -481.24 -29.1527  33.5029
vol=71|sen=822; 436232902; TOB; -624.517  -58.598  92.2942
vol=71|sen=864; 436232901; TOB; -628.828 -59.0007  92.3255
vol=72|sen=922; 436249382; TOB; -672.261 -25.3822  92.3144
vol=72|sen=1205; 436249413; TOB; -690.473 -117.567  92.3063
vol=72|sen=1206; 436249414; TOB; -694.741 -118.292  92.3142
vol=73|sen=368; 436265860; TOB; -762.528 -85.0863  92.3199
vol=74|sen=404; 436282372; TOB; -873.041 -116.219  92.3171
vol=75|sen=592; 436298852; TOB; -973.603 -144.509  92.3072
vol=76|sen=461; 436315364; TOB; -1054.45 -115.406  92.3108
-----
vol=36|sen=47; 303050768; PixelBarrel;  7.97033  31.7768 -33.4991
vol=37|sen=64; 304111628; PixelBarrel; 20.6987 62.4334  -100.5
vol=38|sen=135; 305172492; PixelBarrel;  38.7794  103.332 -100.498
